segment_id,label,ch1_mean,ch1_std,ch1_min,ch1_max,ch1_rms,ch1_peak_to_peak,ch2_mean,ch2_std,ch2_min,ch2_max,ch2_rms,ch2_peak_to_peak
0,Other,0.12022370750167856,0.14983035916080273,-0.736281511322713,0.843099554416163,0.1921012138735836,1.579381065738876,2.083141823841787,0.11288713529057731,1.40770921076726,2.62848684612098,2.0861983039857455,1.22077763535372
1,Other,0.11973692241958128,0.15879012675369494,-0.671427699444546,0.896508575962888,0.19887492286602487,1.567936275407434,2.083672099127144,0.12364922110909475,1.46493316242446,2.67045107733626,2.087337669511525,1.2055179149118
2,Other,0.12059528169443938,0.15839492378006514,-0.770615882317036,0.793505462979918,0.19907831083835786,1.564121345296954,2.083047976561069,0.1399394660425291,1.33904046877861,2.88408716352316,2.087743261709024,1.54504669474455
3,Other,0.12019242507477261,0.151526717261514,-0.694317280107428,0.831654764084722,0.19340776894790354,1.52597204419215,2.083092229750351,0.12355296808322636,1.55267655496551,2.55981810413233,2.0867531175413307,1.0071415491668199
4,Other,0.12066700238051639,0.15961442587137112,-0.755356161875114,0.820209973753281,0.20009320430676045,1.575566135628395,2.084090978453275,0.12945432527397047,1.4573033022035,2.75437953976683,2.0881076669564878,1.29707623756333
5,Other,0.12019624000488312,0.174036306913786,-0.766800952206556,1.08344015137643,0.2115083266339672,1.850241103582986,2.0834325215162055,0.13311098203573699,1.43441372154062,2.86119758286028,2.087680436573063,1.4267838613196597
6,Other,0.12131782945736436,0.1400990852984207,-0.50738570469389,0.801135323200879,0.18532611646959068,1.308521027894769,2.0828648599157664,0.11500891766814643,1.60227064640176,2.58652261490569,2.0860376496638606,0.9842519685039299
7,Other,0.11972929255936032,0.1382740896516489,-0.759171091985595,0.793505462979918,0.1829066083162583,1.552676554965513,2.084764695110785,0.11713131356149832,1.49926753341879,2.65137642678386,2.088052580419614,1.1521088933650703
8,Other,0.1207020997375328,0.16667321673139096,-0.686687419886468,0.900323506073369,0.20578862470175202,1.587010925959837,2.08281526582433,0.13696120416348767,1.50308246352927,2.73530488921443,2.0873135373002274,1.2322224256851597
9,Other,0.12060748947079289,0.15595167705446017,-0.583684306903497,0.827839833974242,0.1971473867251252,1.411524140877739,2.083350882011841,0.1253909935774938,1.42296893120918,2.59796740523714,2.087120935367634,1.17499847402796
10,Other,0.12066929133858269,0.16763303385554268,-0.70957700054935,0.854544344747604,0.20654760204797648,1.564121345296954,2.083391320271012,0.14855735252846142,1.27800158701093,2.81541842153452,2.0886810863247787,1.53741683452359
11,Other,0.11997497405847525,0.14954464617253527,-0.560794726240615,0.820209973753281,0.1917227049652716,1.381004699993896,2.083053317463224,0.13678589739264616,1.34285539888909,2.71623023866203,2.0875395816894238,1.3733748397729402
12,Other,0.12051440517609717,0.15625522795768357,-0.61038881767686,0.804950253311359,0.19733073282957264,1.4153390709882192,2.0837087224562043,0.15676135220466222,1.29326130745285,3.37239821766465,2.089597129014371,2.0791369102118
13,Other,0.12036180797167796,0.15848062173661406,-0.614203747787341,0.740096441433193,0.19900520667619434,1.354300189220534,2.0838452969541597,0.14039762527976526,1.52978697430263,2.82304828175548,2.0885695379426963,1.2932613074528498
